Loss,LMI_category,EventID,tc_id,Iteration,LFI_ms
172429295.6,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-320-10,320-10,7320,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-320-11,320-11,7320,
211698488.5,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-0,321-0,7321,24.22232434
135645618.6,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-1,321-1,7321,33.41547836
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-2,321-2,7321,
5155213280,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-3,321-3,7321,34.10553265
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-4,321-4,7321,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-5,321-5,7321,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-6,321-6,7321,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-321-7,321-7,7321,
5417917415,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-0,322-0,7322,29.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-1,322-1,7322,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-2,322-2,7322,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-3,322-3,7322,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-4,322-4,7322,
813661334.6,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-5,322-5,7322,35.3
191354538.6,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-6,322-6,7322,25.81872941
2100895.42,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-322-7,322-7,7322,19.3
1938361841,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-0,323-0,7323,43.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-1,323-1,7323,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-2,323-2,7323,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-3,323-3,7323,
110794.5797,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-4,323-4,7323,24.4
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-5,323-5,7323,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-6,323-6,7323,
1023247758,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-7,323-7,7323,33.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-8,323-8,7323,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-9,323-9,7323,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-323-10,323-10,7323,
42350270.68,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-0,324-0,7324,23.3
50524887.22,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-1,324-1,7324,25.44013708
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-2,324-2,7324,
2394805085,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-3,324-3,7324,64.2
578137.0112,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-4,324-4,7324,27.60234818
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-5,324-5,7324,
155589.2671,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-6,324-6,7324,22.02752718
462188070.5,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-7,324-7,7324,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-8,324-8,7324,
265526850.4,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-9,324-9,7324,22.65038649
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-10,324-10,7324,
469838055,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-11,324-11,7324,30.1
304710812.5,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-12,324-12,7324,39.4
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-13,324-13,7324,
5683291814,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-14,324-14,7324,45.71779522
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-15,324-15,7324,
11494181699,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-324-16,324-16,7324,34.56269723
62747100.38,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-0,325-0,7325,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-1,325-1,7325,14.60413262
28917703.19,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-2,325-2,7325,22.93481631
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-3,325-3,7325,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-4,325-4,7325,
27235004.19,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-5,325-5,7325,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-6,325-6,7325,
98148591.37,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-325-7,325-7,7325,22.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-0,326-0,7326,
55262192.38,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-1,326-1,7326,23.6
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-2,326-2,7326,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-3,326-3,7326,17.37233103
4616.405906,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-4,326-4,7326,23.4
15863781.46,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-5,326-5,7326,21.31587307
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-6,326-6,7326,
74506122.55,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-7,326-7,7326,24.3
37049631545,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-8,326-8,7326,54.80841212
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-9,326-9,7326,
3549461557,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-10,326-10,7326,35.6
16935464.15,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-11,326-11,7326,21.2
4225783498,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-12,326-12,7326,24.6
6067525.725,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-13,326-13,7326,17.1
1278324997,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-14,326-14,7326,35.8
1047987753,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-15,326-15,7326,33.2
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-16,326-16,7326,
15353.63875,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-17,326-17,7326,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-326-18,326-18,7326,
26119225.32,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-0,327-0,7327,27.33071726
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-1,327-1,7327,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-2,327-2,7327,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-3,327-3,7327,
1.26149E+11,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-4,327-4,7327,48.108277
3788563917,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-5,327-5,7327,38.42032575
3357.255748,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-6,327-6,7327,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-7,327-7,7327,
1359.203452,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-8,327-8,7327,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-9,327-9,7327,
9745551.084,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-10,327-10,7327,22.7
2846528591,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-327-11,327-11,7327,34.8
9707560662,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-0,328-0,7328,33.1324435
1011703.652,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-1,328-1,7328,19.52410092
602222918.2,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-2,328-2,7328,31.2
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-3,328-3,7328,
476377108.8,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-4,328-4,7328,46.60830739
33856469.99,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-5,328-5,7328,31
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-6,328-6,7328,
11693197325,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-7,328-7,7328,37.80852491
39222840252,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-8,328-8,7328,53.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-9,328-9,7328,
295814663,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-328-10,328-10,7328,24.42938549
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-0,329-0,7329,
2245346.65,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-1,329-1,7329,25.31134448
2051862.627,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-2,329-2,7329,14.4570845
171729034.3,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-3,329-3,7329,24.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-4,329-4,7329,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-5,329-5,7329,
569542.1698,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-6,329-6,7329,26
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-7,329-7,7329,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-8,329-8,7329,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-9,329-9,7329,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-10,329-10,7329,
1040350128,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-11,329-11,7329,24.2
915176.161,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-12,329-12,7329,21.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-329-13,329-13,7329,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-0,330-0,7330,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-1,330-1,7330,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-2,330-2,7330,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-3,330-3,7330,
94765.82645,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-4,330-4,7330,
116012.8222,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-5,330-5,7330,20.54876663
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-330-6,330-6,7330,
2077.164798,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-0,331-0,7331,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-1,331-1,7331,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-2,331-2,7331,
4014504.895,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-3,331-3,7331,31.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-4,331-4,7331,
38138285337,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-5,331-5,7331,36.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-6,331-6,7331,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-7,331-7,7331,
1764811176,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-8,331-8,7331,37.1
10212828.73,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-9,331-9,7331,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-331-10,331-10,7331,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-0,332-0,7332,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-1,332-1,7332,
47446940.8,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-2,332-2,7332,32.6
2755880.237,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-3,332-3,7332,29.4
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-4,332-4,7332,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-5,332-5,7332,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-6,332-6,7332,17.64187698
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-7,332-7,7332,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-8,332-8,7332,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-9,332-9,7332,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-332-10,332-10,7332,
324346024.9,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-0,333-0,7333,20.2
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-1,333-1,7333,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-2,333-2,7333,
1940782281,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-3,333-3,7333,58.2
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-4,333-4,7333,
43728421388,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-5,333-5,7333,35.7
267747.4431,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-6,333-6,7333,
88399415.73,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-7,333-7,7333,28.4
12938746060,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-333-8,333-8,7333,39.4
805509869.8,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-0,334-0,7334,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-1,334-1,7334,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-2,334-2,7334,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-3,334-3,7334,
148849589.3,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-4,334-4,7334,30.40736687
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-5,334-5,7334,
165740.3483,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-6,334-6,7334,27.13249413
516263091.8,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-7,334-7,7334,22.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-8,334-8,7334,16.73844333
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-9,334-9,7334,
83008186.37,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-334-10,334-10,7334,29
47017769.9,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-0,335-0,7335,30
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-1,335-1,7335,
10558468156,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-2,335-2,7335,46.3
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-3,335-3,7335,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-4,335-4,7335,
48892.01825,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-5,335-5,7335,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-6,335-6,7335,
9145884454,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-7,335-7,7335,39.49665189
6922253.559,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-8,335-8,7335,24.9
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-9,335-9,7335,
2910310.437,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-10,335-10,7335,24.34152741
4576261301,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-11,335-11,7335,41.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-12,335-12,7335,
59867882048,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-13,335-13,7335,48.7466223
16879503.67,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-335-14,335-14,7335,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-0,336-0,7336,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-1,336-1,7336,
98492.99245,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-2,336-2,7336,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-3,336-3,7336,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-4,336-4,7336,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-5,336-5,7336,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-6,336-6,7336,
85570208.21,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-7,336-7,7336,37
3304759.514,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-8,336-8,7336,23.5
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-9,336-9,7336,
7056503.58,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-10,336-10,7336,21.8
53022159754,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-11,336-11,7336,47
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-12,336-12,7336,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-13,336-13,7336,
28430140962,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-14,336-14,7336,41.1
1.41619E+11,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-15,336-15,7336,49.40097167
4057311359,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-16,336-16,7336,26.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-17,336-17,7336,
384516.576,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-336-18,336-18,7336,30.5
18054542492,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-0,337-0,7337,53
2688361249,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-1,337-1,7337,39.9
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-2,337-2,7337,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-3,337-3,7337,
6461793.551,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-4,337-4,7337,
12093.16794,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-5,337-5,7337,
1771599367,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-6,337-6,7337,30.64055995
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-7,337-7,7337,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-8,337-8,7337,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-9,337-9,7337,
2508183490,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-10,337-10,7337,20.71590959
330914.3398,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-11,337-11,7337,26.3
601992454.2,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-337-12,337-12,7337,25.5
71246.0392,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-0,338-0,7338,
2298823.25,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-1,338-1,7338,17.6608577
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-2,338-2,7338,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-3,338-3,7338,
14424260697,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-4,338-4,7338,57.8
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-5,338-5,7338,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-6,338-6,7338,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-7,338-7,7338,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-8,338-8,7338,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-9,338-9,7338,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-10,338-10,7338,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-11,338-11,7338,
69628803766,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-12,338-12,7338,49.43664301
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-13,338-13,7338,
8076.393413,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-14,338-14,7338,20.11652851
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-15,338-15,7338,
3688659.227,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-338-16,338-16,7338,
1216361199,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-0,339-0,7339,29.6
25534403890,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-1,339-1,7339,36.7
739735.9186,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-2,339-2,7339,20.84987164
4063574.015,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-3,339-3,7339,20.50591088
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-4,339-4,7339,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-5,339-5,7339,18.41817091
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-6,339-6,7339,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-7,339-7,7339,
8177779.156,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-339-8,339-8,7339,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-0,340-0,7340,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-1,340-1,7340,
13852732364,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-2,340-2,7340,45.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-3,340-3,7340,
126345185.1,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-4,340-4,7340,31.23956855
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-5,340-5,7340,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-6,340-6,7340,
125796065.5,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-7,340-7,7340,29
487169.2005,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-340-8,340-8,7340,34.9
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-0,341-0,7341,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-1,341-1,7341,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-2,341-2,7341,
3186574.936,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-3,341-3,7341,20.9
1.89259E+11,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-4,341-4,7341,60.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-5,341-5,7341,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-6,341-6,7341,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-7,341-7,7341,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-8,341-8,7341,
45293377260,5,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-9,341-9,7341,62.9
26104931.41,1,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-10,341-10,7341,21.1
1872427182,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-11,341-11,7341,40.1
7605039892,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-12,341-12,7341,
12955098.12,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-341-13,341-13,7341,20
458356644,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-0,342-0,7342,37.61022255
356407943.1,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-1,342-1,7342,28.8
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-2,342-2,7342,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-3,342-3,7342,
4003688.049,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-4,342-4,7342,16.43328786
22338575319,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-5,342-5,7342,42.9
244098.7158,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-6,342-6,7342,20.5
887935299.2,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-7,342-7,7342,30.21798134
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-8,342-8,7342,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-9,342-9,7342,
4288352.654,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-10,342-10,7342,11.55161222
43280193.2,2,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-342-11,342-11,7342,23.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-0,343-0,7343,19.60802218
24906216004,4,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-1,343-1,7343,51
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-2,343-2,7343,
258589.0431,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-3,343-3,7343,23.8
6395227.104,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-4,343-4,7343,22.21199258
699038.8284,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-5,343-5,7343,18.4
15294703.06,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-6,343-6,7343,23.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-7,343-7,7343,
5490654.537,3,STORM_DATA_IBTRACS_NA_1000_YEARS_7.txt-343-8,343-8,7343,36.5
